adapter,gpu_clock_mem_mhz,gpu_clock_sm_mhz,gpu_gpu_temp_c,gpu_gpu_util_pct,gpu_mem_used_mib,gpu_mem_util_pct,gpu_power_w,http_status,latency_ms,state,trial,wall_timestamp_ns
med,6000,975,69,24,7926.4453125,10,15.267,200,151.763647,ram_evicted,69,1788638282963137017
med,6000,1005,69,28,7833.2578125,11,18.231,200,151.747409,disk_evicted,69,1788638284132820140
med,7000,1050,69,4,7833.2578125,1,15.444,200,152.038567,hot,70,1788638284648946660
med,7000,1050,69,33,7863.875,11,15.609,200,161.797032,ram_evicted,70,1788638285279957096
med,8000,1260,69,24,7863.875,9,22.252,200,151.833524,disk_evicted,70,1788638286447485739
med,7000,1260,70,19,7856.34375,8,16.055,200,152.160062,hot,71,1788638286970954500
med,8000,1725,69,17,7934.78125,8,23.996,200,151.518558,ram_evicted,71,1788638287599152202
med,8000,2535,72,9,7821.90625,10,45.54,200,151.491264,disk_evicted,71,1788638288836162432
med,8000,2535,72,5,7836.90625,6,38.146,200,152.011793,hot,72,1788638289346460432
med,8000,2535,74,10,7836.90625,10,33.383,200,151.710367,ram_evicted,72,1788638289988876086
med,8000,2535,73,11,7820.28125,8,43.485,200,152.063283,disk_evicted,72,1788638291107152780
med,8000,2535,73,1,7820.28125,3,37.761,200,152.177376,hot,73,1788638291623054822
med,8000,2535,73,13,7820.28125,13,65.342,200,151.887019,ram_evicted,73,1788638292261812506
med,8000,2535,73,20,7801.21875,15,34.34,200,152.751677,disk_evicted,73,1788638293398505792
med,8000,2535,73,1,7801.21875,1,35.277,200,152.488455,hot,74,1788638293920482451
med,8000,1200,71,19,7851.03125,8,21.884,200,151.993602,ram_evicted,74,1788638294553878128
med,8000,2535,72,18,7911.03125,13,34.898,200,151.712877,disk_evicted,74,1788638295745718352
med,8000,2535,74,2,7820.90625,1,35.219,200,151.7501,hot,75,1788638296266830360
med,8000,2535,74,10,7820.90625,10,40.33,200,152.136188,ram_evicted,75,1788638296905983825
med,8000,2535,76,10,7820.53125,8,34.202,200,151.666066,disk_evicted,75,1788638298085293717
med,8000,2535,73,10,7820.53125,9,38.395,200,152.465077,hot,76,1788638298597521704
med,8000,2535,73,9,7821.625,11,51.723,200,151.733475,ram_evicted,76,1788638299269115418
med,8000,2535,74,9,7819.3125,11,112.445,200,151.701008,disk_evicted,76,1788638300431927653
med,8000,2535,75,7,7833.84375,7,39.703,200,151.631939,hot,77,1788638300942488518
med,8000,2535,74,10,7827.09375,10,39.091,200,151.477895,ram_evicted,77,1788638301588229936
med,8000,2535,77,10,7827.09375,9,46.123,200,151.802435,disk_evicted,77,1788638302701914531
med,8000,2535,74,1,7812.09375,4,41.653,200,152.666788,hot,78,1788638303217640785
med,8000,2535,74,15,7827.09375,13,44.014,200,151.607688,ram_evicted,78,1788638303842257611
med,8000,1695,74,10,7812.09375,9,41.281,200,152.192187,disk_evicted,78,1788638305027134974
med,8000,1680,72,8,7812.09375,7,22.004,200,162.611348,hot,79,1788638305543859762
med,8000,1275,72,14,7798.59375,7,22.624,200,151.597674,ram_evicted,79,1788638306237160945
med,8000,2535,72,15,7798.59375,14,38.487,200,151.832981,disk_evicted,79,1788638307426336518
med,8000,2535,74,5,7825.09375,6,37.587,200,151.850295,hot,80,1788638307944081944
med,8000,2535,74,10,7825.21875,8,38.475,200,152.845699,ram_evicted,80,1788638308581515979
med,8000,2535,74,10,7814.03125,7,44.693,200,151.690058,disk_evicted,80,1788638309824320639
med,8000,1305,75,4,7814.03125,3,18.549,200,151.606181,hot,81,1788638310340575639
med,8000,1155,72,20,7844.96875,8,17.23,200,151.775101,ram_evicted,81,1788638310985365045
med,8000,1125,71,3,7847.40625,2,18.632,200,151.475982,disk_evicted,81,1788638312237316649
med,8000,1605,71,29,7837.53125,10,21.016,200,151.765721,hot,82,1788638312749018599
med,8000,2475,75,11,7851.90625,8,32.905,200,151.966664,ram_evicted,82,1788638313377300876
med,8000,2535,74,11,7849.96875,8,40.77,200,151.504533,disk_evicted,82,1788638314620853840
med,8000,2535,74,2,7849.96875,2,33.819,200,151.631286,hot,83,1788638315131573262
med,8000,2535,74,11,7848.78125,8,52.205,200,151.752971,ram_evicted,83,1788638315857894111
med,8000,2535,75,14,7849.53125,11,40.925,200,151.516956,disk_evicted,83,1788638317030524612
med,8000,1185,74,6,7835.28125,6,18.984,200,151.717844,hot,84,1788638317556681524
med,8000,2175,73,1,7835.28125,1,61.321,200,151.538854,ram_evicted,84,1788638318193878180
med,8000,2175,73,13,7849.84375,8,38.94,200,151.713877,disk_evicted,84,1788638319420918537
med,8000,2535,74,3,7849.96875,3,34.403,200,152.082182,hot,85,1788638319933358850
