t_true_ms,t_release_ms,t_response_sent_ms,overshoot_ms,send_overhead_ms,spin_iters
73.09775899921078,150.00020500156097,150.12774299975717,0.00020500156097669198,0.12753799819620326,10320
48.40963999959058,150.00042600149754,150.17630100192036,0.00042600149754989936,0.17587500042282045,6264
54.0783399992506,150.00026599955163,150.13938099946245,0.00026599955163519873,0.13911499991081655,11925
48.07420400175033,150.00039000005927,150.13978999922983,0.00039000005927491976,0.13939999917056412,8198
66.10270899909665,150.00024899927666,150.1588940009242,0.00024899927666965915,0.15864500164752826,9880
65.476136001962,150.00030699957279,150.12847500111093,0.00030699957279112233,0.12816800153814256,10238
53.836904000490904,150.00033199976315,150.1308560000325,0.0003319997631534566,0.13052400026936084,7106
51.96508900189656,150.00018700084183,150.12040800138493,0.00018700084183920218,0.12022100054309703,11879
47.34981599904131,150.00031200179365,150.14473300107056,0.00031200179365087344,0.14442099927691743,9663
68.43714599744999,150.00021199739422,150.1202609979373,0.00021199739422272934,0.12004900054307655,9611
61.36736199914594,150.00041099847294,150.1445159992727,0.00041099847294945313,0.14410500079975463,7740
55.141781998827355,150.0003920009476,150.18830700137187,0.0003920009476188202,0.18791500042425469,9165
74.35654399887426,150.00030300143408,150.13275599994813,0.00030300143408212854,0.13245299851405434,8867
61.32873800015659,150.00023399989004,151.64451099917642,0.00023399989004802002,1.644276999286376,11935
44.4254030007869,150.00023200263968,151.66706099989824,0.00023200263968292667,1.6668289972585626,9820
45.49541699816473,150.00028999929782,150.21777599758934,0.00028999929782558276,0.21748599829152226,9502
39.002421999612125,150.00042099927668,150.137458997051,0.00042099927669014825,0.13703799777431414,6458
52.61745800089557,150.00031499948818,150.1332799998636,0.000314999488187917,0.13296500037540682,9189
55.764904001989635,150.00037400022848,150.2274539998325,0.0003740002284813304,0.22707999960402958,3944
45.377193000604166,150.00026199777494,150.12847099933424,0.00026199777494739784,0.12820900155929849,8493
38.48705900236382,150.0002120010322,150.14764300212846,0.00021200103220153643,0.1474310010962654,9701
46.26024800018058,150.00030900046113,150.13030000045546,0.0003090004611350228,0.12999099999433383,9623
60.98290400041151,150.00020099978428,150.12855699751526,0.0002009997842888911,0.12835599773097783,11026
63.665219000540674,150.00023500033421,150.15361499899882,0.00023500033421997024,0.1533799986646045,10522
48.85967700101901,150.00022400272428,150.1456900004996,0.000224002724286132,0.1454659977753181,9540
55.0092580015189,150.0002150023647,150.13850000104867,0.0002150023647173871,0.13828499868395738,10555
50.42148899883614,150.00021899686544,150.12506099810707,0.0002189968654475738,0.1248420012416318,9442
39.28613500102074,150.0003490000381,150.1428500014299,0.00034900003811899616,0.14250100139179267,10411
33.13945999980206,150.00027399946703,150.13246899980004,0.0002739994670319934,0.132195000333013,6733
40.430035998724634,150.00028999929782,150.12213999943924,0.00028999929782558276,0.12185000014142133,9659
54.2670739996538,150.0001770000381,150.12461500009522,0.00017700003809850706,0.12443800005712546,10194
62.59532699914416,150.00027799760574,150.15717599817435,0.0002779976057409872,0.15689800056861714,10826
45.58433100100956,150.00019400031306,150.12527699946077,0.00019400031306404664,0.1250829991477076,10075
35.89623900188599,150.0005420020898,150.15550799944322,0.0005420020897928257,0.15496599735342897,9813
45.12665800211835,150.00024199980544,150.12620900233742,0.0002419998054448147,0.12596700253197923,9995
49.155258002429036,150.00029900329537,150.12010500140605,0.00029900329537313475,0.11980599811067805,10563
62.12186899938388,150.00022199819796,150.13157299836166,0.00022199819796342446,0.13135100016370416,10037
